what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286063301965
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286063317990
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286063328990
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286063381219
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286063409165
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286063430497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286063435445
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286063478075
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286063486744
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286063660915
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286063763348
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286063769588
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286063769627
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286063790213
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286063859624
