what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286081433902
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286081433973
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286081434911
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286081468778
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286081773516
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1286081778299
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286081839821
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286081839920
error,log,,,"Unhandled event loop exception",1286081839939
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286081978941
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286082593467
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286082675289
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286082681312
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286082820152
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286082820275
error,log,,,"Unhandled event loop exception",1286082820349
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286082870583
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286082921478
